"calageBP","realisation_1","realisation_2","realisation_3","realisation_4","realisation_5"
1004,1135.4140063729,1132.46346185408,1112.26727781018,1123.61364857731,1131.26476881839
1005,1136.58262535332,1133.13700462432,1113.53962921144,1125.84011436195,1132.26304811374
1006,1137.54372079862,1133.59256759611,1114.97121482408,1127.9598454378,1133.19157867
1007,1138.30626499001,1133.84658847318,1116.52818151823,1129.96037135861,1134.03939357749
1008,1138.87924445001,1133.91551511832,1118.176673365,1131.8292202582,1134.79552883064
1009,1139.2716577717,1133.81580159653,1119.8828270639,1133.55392079598,1135.44902450446
1010,1139.49251354594,1133.56390455445,1121.61276879607,1135.12200429647,1135.98892608
1011,1139.55082838747,1133.17627993716,1123.33261250438,1136.52100708231,1136.40428591849
1012,1139.45562506079,1132.66938004295,1125.00845960192,1137.73847300021,1136.68416488364
1013,1139.21593070631,1132.05965091671,1126.60640011072,1138.76195613884,1136.8176341115
1014,1138.8407751676,1131.36353008188,1128.09251523227,1139.57902373759,1136.79377692708
1015,1138.33918941996,1130.59744461069,1129.43288135124,1140.17725928489,1136.60169090689
1016,1137.72020410086,1129.77780953252,1130.59357547277,1140.54426580444,1136.23049008635
1017,1136.99284814242,1128.92102657938,1131.54068209269,1140.6676693275,1135.6693073108
1018,1136.16614750613,1128.04348326808,1132.24030149871,1140.53512254896,1134.90729672891
1019,1135.24912401988,1127.16155231782,1132.65855949844,1140.13430866495,1133.93363642673
1020,1134.25079431743,1126.29159140247,1132.76161856847,1139.4529453889,1132.73753120077
1021,1133.18032674114,1125.44927145673,1132.51919466871,1138.48108716044,1131.31038855907
1022,1132.04862897628,1124.64281683798,1131.93983652147,1137.23425294188,1129.66768653783
1023,1130.86768490203,1123.87582308465,1131.05623949573,1135.74378238163,1127.83984900951
1024,1129.64948301067,1123.15181352435,1129.90146924089,1134.04123917282,1125.85749706822
1025,1128.40599939221,1122.47430915278,1128.50858632654,1132.15816370881,1123.7512171203
1026,1127.149197277,1121.84682883145,1126.91063578556,1130.12606541019,1121.55155562394
1027,1125.89102675725,1121.27288950059,1125.14063802701,1127.97641630044,1119.28901500144
1028,1124.64342468693,1120.75600640722,1123.23158111853,1125.74064582714,1116.99405071908
1029,1123.41831475923,1120.2996933485,1121.2164144362,1123.45013692413,1114.69706952894
