"calageBP","realisation_1","realisation_2","realisation_3","realisation_4","realisation_5"
3517,3320.36218084699,3318.33132487991,3318.01397487497,3330.41074148931,3323.7251445199
3518,3321.41081499855,3321.88581482022,3320.51915315503,3328.1828524828,3324.29006488152
3519,3322.78569780763,3323.89332083952,3323.0394349203,3326.36035572688,3323.80556555364
3520,3324.00064309216,3323.20924500872,3324.62306002266,3326.46191718868,3321.72496419103
3521,3324.55415590343,3320.92790823721,3324.57714941006,3327.0887415857,3319.75333163144
3522,3323.99536621035,3318.45317394855,3322.36062210524,3326.49951605731,3319.74334570816
3523,3322.48312433632,3316.68793911097,3318.70028293687,3324.30812525184,3321.17554010482
3524,3320.56654937381,3316.21169710495,3315.13206246165,3320.99745176798,3322.01305631392
3525,3318.69330014743,3317.00092910682,3312.79139826214,3317.02813327607,3321.01338444493
3526,3317.06206624098,3317.64766259264,3311.86114972405,3312.77640884742,3318.83231139939
3527,3315.83580034029,3316.75951038567,3312.31023873233,3308.64437129442,3316.32837640016
3528,3315.17296830578,3315.08742267872,3313.29343698135,3305.42483216229,3313.70121279772
3529,3315.22810258257,3314.62326782461,3313.49421854688,3304.13331770949,3310.76963810604
3530,3315.93405422802,3316.23916925905,3312.15365411365,3305.10920835909,3307.79670803763
3531,3316.75870788106,3318.42880510237,3309.69441759886,3307.26930659981,3305.98570449719
3532,3317.13641962098,3319.534582987,3306.70317260817,3309.44330979946,3306.44333966365
3533,3316.72648169013,3319.23841783598,3303.90535828758,3311.28855904349,3308.3525203235
3534,3315.31085751267,3317.93281486389,3302.09397212427,3312.9007489964,3309.88484929566
3535,3313.04691326473,3316.120253335,3301.49366129565,3314.38007353581,3309.98728883557
3536,3310.80258025584,3314.49941658515,3301.24888428046,3315.82760659769,3309.10012958813
3537,3309.38516283291,3313.65799374756,3300.54709360386,3317.27053529973,3307.81437219369
3538,3308.48975253996,3313.12563691771,3299.88268477525,3318.14369007262,3306.58859514871
3539,3307.28522297902,3311.92941339531,3300.36467107763,3317.60396344721,3305.81246255249
3540,3305.4874985245,3309.46542518725,3302.1213087194,3315.3194100681,3305.45599347031
3541,3303.76143635037,3305.77162508139,3303.58083240791,3311.84284400272,3304.76600383097
3542,3302.75968958252,3301.12581902724,3303.30921887127,3307.8273462406,3303.0853761043
3543,3302.38200884267,3297.0598639099,3302.06125887334,3304.01868063541,3300.95036351054
3544,3302.20953165143,3295.62658607379,3301.52755581858,3301.19863642379,3299.40778872686
3545,3302.32811673177,3297.60688482876,3302.49700539371,3299.95488729793,3299.07861811004
3546,3303.6174015993,3301.7862750867,3304.33923610203,3300.57221682617,3299.91401681166
3547,3306.72090031402,3306.80265122302,3306.41278933116,3303.13149214872,3301.71277582468
3548,3310.32988886075,3311.46217345092,3308.79673076403,3306.57546171117,3303.67223859129
3549,3312.39558384619,3314.64918783554,3311.83753254804,3309.4149824876,3304.77050309034
3550,3312.27978468471,3315.89535767192,3315.104784064,3310.96791188021,3304.83555309688
3551,3311.36302039891,3315.65836091122,3317.05655148302,3311.70784043127,3304.9098067199
3552,3310.9349026546,3314.40553320504,3316.46753824769,3312.12331605547,3305.91260833465
3553,3310.8829601044,3312.24966221872,3314.41316919559,3312.27966576845,3307.52908630373
3554,3310.61303230665,3309.20228999343,3312.75445524584,3312.09555837009,3309.02233734939
3555,3310.12226784819,3306.22133154197,3312.21720287826,3311.62347761819,3310.26949547439
3556,3310.17672583321,3305.49281223303,3312.05286349121,3311.08996085305,3311.94689855825
3557,3311.42996464375,3308.62856691655,3311.69096004045,3310.77118609006,3314.53218328514
3558,3313.69634267041,3313.87995532705,3311.97711285174,3311.13884058263,3317.20827900457
3559,3316.52863465465,3318.47631888375,3314.1695240587,3312.71571387803,3318.77930745198
3560,3319.69039932551,3321.40893026928,3318.25416171969,3315.66039540472,3319.19398153059
3561,3323.19511299361,3323.7616029337,3322.70857855365,3319.70004733035,3319.75731321479
3562,3327.02186021718,3326.48915045911,3326.20692705581,3324.48442941924,3321.60002681981
3563,3330.92418659544,3329.38871562204,3328.74063792425,3329.42106160639,3324.68909112812
3564,3334.59352264704,3331.92814993955,3330.68774552186,3333.86519959411,3328.64950745373
3565,3337.80465807896,3333.6900040301,3332.60426688421,3337.66045756329,3332.91386513589
3566,3340.4226215664,3334.38106960238,3335.23821630705,3341.17878464295,3336.7064095058
3567,3342.43585416655,3334.05382959062,3339.0535625544,3344.68204161542,3339.52100133816
3568,3344.32533557727,3334.16500022594,3343.29613469521,3347.86541959401,3342.01474484245
3569,3346.67298661967,3336.45968323513,3346.92659614022,3350.29498546195,3345.11111540761
3570,3349.46283753303,3341.01922281921,3349.60667916321,3351.9373845547,3348.94261132791
3571,3352.09019830946,3346.28694904042,3351.68916363287,3353.15374550967,3352.86257287885
3572,3354.14230752613,3351.01564821417,3353.69399066901,3354.47254821171,3356.31410875063
3573,3356.01497725996,3355.37559545688,3356.65365780219,3356.98282141585,3359.19971808932
3574,3358.26476326986,3359.8342051857,3361.63114363665,3361.80176304182,3361.53320611983
3575,3360.92199194539,3364.21884074176,3367.97732096373,3368.07818831668,3363.40967830164
3576,3363.54479171687,3367.78175152252,3373.50337932434,3373.1907561316,3364.99718685054
3577,3365.90760929321,3370.01406603253,3376.61528083814,3375.1905698979,3366.56708663164
3578,3368.56629275009,3371.27773385788,3377.90783293934,3374.60681589142,3368.7277601839
3579,3372.16954078583,3372.11603830094,3378.38113305948,3372.51054485036,3372.08631320655
3580,3376.20118599771,3373.05324297496,3378.1509381362,3370.33095108568,3376.06697646519
3581,3379.19193828181,3374.5977203755,3376.61086201399,3369.78761141437,3379.12609163396
3582,3380.33645290111,3376.85818682368,3373.69597176395,3371.92661411194,3380.30798054277
3583,3380.91941788235,3378.73919188109,3371.03367055704,3375.74148196075,3380.51969842634
3584,3382.48551192636,3379.02345876818,3370.45489845958,3379.86992581419,3380.95650521175
3585,3384.69475465128,3377.98268126695,3372.20711335798,3383.37352948732,3381.93684660661
3586,3385.80504429379,3376.99539757307,3375.36122061679,3385.63000549343,3383.12688446938
3587,3384.73946158215,3376.95684981168,3378.98427532605,3386.25650907144,3384.23271303875
3588,3382.32114246034,3377.37953808949,3382.20785977374,3385.50130386544,3385.11118739866
3589,3379.70477418754,3377.60390380041,3384.24091710108,3383.74669632383,3385.63729071244
3590,3378.19960412325,3377.72059171088,3385.12847281053,3381.71558624319,3385.59567802101
3591,3379.2167170769,3378.32762354745,3385.48233002034,3380.35978910045,3384.71141499463
3592,3383.21018209826,3379.81704520018,3385.87546498686,3380.34456022464,3383.19832323521
3593,3388.27720868072,3382.05185901209,3386.75892674616,3381.62334043369,3382.47162206977
3594,3392.27400330384,3384.77257718461,3388.51154548777,3384.01305263762,3383.9245175129
3595,3394.3360770463,3387.25120600296,3390.92327837857,3387.00478182571,3386.74216851518
3596,3394.39021834229,3388.47270605351,3393.42055314266,3389.88822240719,3388.7525651874
3597,3392.53210708765,3387.84973865394,3395.33067594285,3391.93530843488,3388.62077602553
3598,3389.20456731679,3385.75485801349,3395.77325519658,3392.38626307335,3386.91832607797
3599,3384.90935102236,3382.74192911241,3393.96076403839,3390.59989169468,3384.4618917317
3600,3380.26657490133,3379.86561013717,3390.26576554203,3387.11356576607,3381.95565143465
3601,3375.96224284078,3378.45209946599,3385.71017362425,3383.12126896913,3380.0373271456
3602,3372.79123976029,3378.83934104778,3381.4783464066,3379.60346142435,3378.94560766403
3603,3371.76824862528,3379.37349444516,3379.06852414873,3377.09955679653,3378.11939904399
3604,3373.62479765776,3378.41208524686,3379.71996324213,3376.0220741151,3376.97936518652
3605,3376.4399388572,3376.44999907734,3382.14492894576,3376.15330713978,3375.60617350636
3606,3376.96570124789,3375.05795443986,3383.78489080338,3376.95557077998,3374.41080943208
3607,3374.12801756659,3374.98369857228,3383.36895334913,3377.84849854633,3373.36594700108
3608,3370.83982679474,3375.46011921583,3381.9970557308,3378.17787477304,3371.64035461111
3609,3370.05905251507,3375.60429455884,3380.85027767645,3377.43968485242,3368.58294772638
3610,3371.88959640345,3374.87632415304,3379.80928491975,3376.33301684675,3365.55907878563
3611,3375.12606008703,3372.90501311879,3378.16235270275,3376.09762128354,3364.83959383347
3612,3378.69967207956,3370.07241714349,3375.59177570412,3377.08357839289,3367.29000174588
3613,3381.77878037964,3368.00571729202,3372.43727005754,3378.16209742444,3371.44097888598
3614,3383.65019509106,3368.15096245072,3369.18249005076,3378.25671231475,3375.70247763487
3615,3384.25972486947,3369.93910962329,3366.87245728049,3377.59396722987,3379.16174160086
3616,3383.83148338179,3371.9695322043,3366.76733003701,3376.93560580285,3381.19564160949
3617,3382.77096088553,3373.24279621307,3369.1447641286,3376.63362226185,3381.59698309744
3618,3381.75505549625,3373.36909837393,3372.80060940444,3376.42018778309,3380.78476635498
3619,3381.32153098249,3372.19454232363,3376.5296733612,3376.03491421348,3379.21960082081
3620,3381.0274661669,3370.69130594776,3379.87065437684,3375.57427046104,3377.29796478929
3621,3380.07756588368,3370.23331206164,3382.63978772961,3375.26978956873,3375.3948284683
3622,3378.39291723247,3371.27519651854,3384.53939620087,3375.39225332769,3374.01670927065
3623,3376.87739057541,3373.01052417514,3385.11496869799,3376.26609562269,3373.85086991047
3624,3376.27445459258,3374.63379339748,3384.1218289747,3378.04181856981,3375.41306427364
3625,3376.06855872702,3375.84321467621,3382.5201828125,3379.89847186666,3378.21170710891
3626,3375.3382509001,3376.51719987413,3381.64831440362,3380.70579895163,3381.41460672077
3627,3373.90949749067,3376.8587567449,3381.78043763242,3380.08006476457,3384.24538602304
3628,3372.54180757655,3377.47623363642,3381.86213164232,3378.57105637347,3385.99798448182
3629,3371.94344036103,3378.84704049105,3380.9935563534,3376.90559358175,3386.19878395935
3630,3372.28699876175,3380.68217990065,3379.44039165636,3376.39036941479,3385.49191095722
3631,3373.57389866851,3382.46900137891,3377.82213968464,3378.4511347607,3384.84724435315
3632,3375.57891775009,3384.01391754587,3376.69461027478,3382.81021092599,3384.7706011278
3633,3377.81849790069,3385.48693222439,3376.54131143416,3387.24792481066,3385.2398627986
3634,3379.94776005583,3387.05002935853,3377.67619681637,3389.85159278028,3386.11037092503
3635,3382.29526528403,3388.74265900753,3379.68422494053,3390.53856563433,3386.82372106428
3636,3385.36432511838,3390.59095767452,3381.97907549396,3389.76828642667,3386.76211240638
3637,3389.39033460683,3393.12339004111,3384.69595657421,3388.9124540179,3386.6461282167
3638,3394.33044022567,3397.3905091406,3388.71969000509,3390.28803154953,3388.58481735751
3639,3400.06260605324,3403.75549736316,3394.49601423054,3395.39104934187,3393.97502094633
3640,3406.20154058156,3409.75510541507,3400.58839387366,3402.2913681264,3401.13458329242
3641,3412.29996382217,3412.3601750686,3405.18647615751,3408.29003051955,3407.68866916873
3642,3417.99388601765,3411.45131189873,3408.47485430562,3412.43655041026,3412.80022040184
3643,3422.99840555349,3409.66514807028,3412.52958825009,3415.44027242176,3417.09221327746
3644,3427.13569177929,3409.21755241811,3418.63980367803,3418.04583740699,3421.02950117309
3645,3430.5994092107,3410.44798510068,3425.01896174541,3420.88697267147,3424.30529828691
3646,3433.65684011489,3413.25705023869,3429.31963657881,3424.53749742952,3426.47598293643
3647,3436.40654675085,3417.13970489208,3431.48555697416,3428.93463815211,3427.72613308123
3648,3438.80140650291,3421.24019028677,3433.44003499694,3433.46583536863,3428.78220704348
3649,3440.80525392613,3424.89136824528,3436.52759265109,3437.5769950428,3430.15968201238
3650,3442.43232071316,3428.07003926256,3440.02764191442,3440.96146162712,3431.64116341446
3651,3443.70651482384,3430.87844827563,3442.84850274884,3443.37395671613,3432.87620697072
3652,3444.64495140065,3433.36580849937,3444.55409256366,3444.75432142044,3433.72134294789
3653,3445.25941190173,3435.53962527852,3445.22421279436,3445.18808137101,3434.19575958678
3654,3445.56157117635,3437.40632123231,3444.95294926856,3444.76500455742,3434.3230685983
3655,3445.5631375322,3438.97235760439,3443.83468365,3443.57509094631,3434.12691887747
3656,3445.27584827013,3440.24423181952,3441.96398842612,3441.70848157159,3433.63098663632
3657,3444.71146537989,3441.22847507864,3439.43553283905,3439.25537762044,3432.85896622491
3658,3443.8817713999,3441.93164999399,3436.34399991819,3436.30596963147,3431.83456164676
3659,3442.79856544395,3442.36034826636,3432.78401471445,3432.95037687397,3430.58147877307
3660,3441.47365939698,3442.52118840599,3428.85008378493,3429.27859693542,3429.12341825931
3661,3439.91887428202,3442.42081349888,3424.63654593302,3425.38046550995,3427.48406916601
3662,3438.14603680019,3442.06588901994,3420.23753417296,3421.34562635155,3425.68710328482
3663,3436.16697604495,3441.46310069457,3415.7469488589,3417.26351133419,3423.75617016973
3664,3433.99352039201,3440.61915240981,3411.25844189743,3413.22333054518,3421.71489287262
3665,3431.63749456562,3439.54076417649,3406.86541194884,3409.31407232932,3419.58686438129
3666,3429.11071688202,3438.23467014337,3402.66101051565,3405.62451319817,3417.39564475776
3667,3426.42499667038,3436.70761666449,3398.73815881792,3402.24323752222,3415.16475897399
3668,3423.5921318715,3434.96636042058,3395.18957536233,3399.25866693315,3412.91769544161
3669,3420.62390681416,3433.01766659542,3392.10781412671,3396.75909937845,3410.67790523229
3670,3417.53957944408,3430.87846202689,3389.56712645166,3394.81145997494,3408.47171210521
3671,3414.38918244302,3428.60743959392,3387.56690885934,3393.39505132081,3406.33737101286
