"calageBP","realisation_1","realisation_2","realisation_3","realisation_4","realisation_5"
764,-15.1281247694454,-15.1467458714826,-14.8559908750115,-13.8204421262082,-14.4227466859029
765,-14.608414441958,-14.7818943463857,-13.5189515787126,-13.7618779531507,-14.354336342717
766,-14.1128787921411,-14.4830228248588,-12.8977247017295,-13.710205809651,-14.5249838800141
767,-13.7377218241645,-14.2411908577748,-13.2258210358802,-13.6798507739917,-14.9124630156523
768,-13.6208818143134,-14.1056985904741,-13.8264701862832,-13.8558264402988,-15.3084019415972
769,-13.8439744046231,-14.0915639099568,-14.1394158090211,-14.3370694459601,-15.555305763156
770,-14.2460592981336,-14.059359403698,-14.2769765304616,-14.8296813965746,-15.7455558773339
771,-14.6106916130088,-13.8455902915283,-14.5143655553278,-14.9588539731726,-16.0301029924848
772,-14.8886739847238,-13.6462869719583,-14.8647506946547,-14.8222556132018,-16.4187887346882
773,-15.195779955316,-14.012109179267,-15.0828213047268,-14.9835993417244,-16.7822660714927
774,-15.5994559182413,-15.2379721879475,-15.0042011626787,-15.8201636498478,-17.000074744588
775,-15.9606045243505,-16.607857335024,-14.8075981206026,-16.9394085150237,-17.0069715280714
776,-16.0989049015441,-17.2064277650604,-14.7417876460936,-17.7854473846848,-16.7559572832969
777,-15.9673144269841,-16.8175769030285,-14.8646223283083,-18.1135712881818,-16.3025871690455
778,-15.6386141341163,-15.8538471569514,-15.0623030714157,-17.958841698268,-15.7946166274347
779,-15.1832419428465,-14.7557209031833,-15.2084776270765,-17.3898489763687,-15.3718532392586
780,-14.6494402645213,-13.9823338229241,-15.1551652536856,-16.5543198892199,-15.1363914864455
781,-14.0910567422606,-13.9610418218056,-14.7706367407148,-15.6229406071309,-15.1719981652873
782,-13.7308405534571,-14.5315924804229,-14.2653863947472,-14.8712232393914,-15.3908790648995
783,-13.9297818174474,-15.0524965650191,-14.1301353387057,-14.6604424482,-15.5647427796606
784,-14.8420756138738,-15.1358602256546,-14.6359063309304,-15.1695165594604,-15.550432211166
785,-15.9843130671494,-15.2034646591997,-15.3644514853762,-16.0183311193434,-15.4747293393005
786,-16.7803723766988,-15.7838644775674,-15.8082573078179,-16.7384326858203,-15.5063463009954
787,-17.0445330341475,-16.7532890587692,-16.0384126616009,-17.1029366926015,-15.6869795071712
788,-16.8824720225027,-17.5015044099975,-16.5573227157977,-17.0653929933263,-15.9635680394709
789,-16.4513403675089,-17.619082787828,-17.577870561989,-16.6943175178001,-16.2978186609143
790,-16.0295989320383,-17.2759007429699,-18.4953451986238,-16.3599039353775,-16.6978951002795
791,-15.8998911299892,-16.7433362984329,-18.6404286111515,-16.4541391748625,-17.1764811429384
792,-16.1414205134386,-16.3387758286912,-18.2604150135242,-17.0052664217849,-17.7047730754556
793,-16.6951736476853,-16.4104321647674,-18.2241197760716,-17.7945691524627,-18.2259440146309
794,-17.4909517803694,-17.1590505771209,-19.0250460655078,-18.6416101014588,-18.7376819295739
795,-18.4375046177269,-18.4207840614562,-20.2032813507226,-19.4718169341426,-19.3732359693259
796,-19.4390073785969,-19.962551739878,-21.1901084450961,-20.2212978197586,-20.2464895562758
797,-20.384366643372,-21.3964270511521,-21.8042650803107,-20.7677735475703,-21.0341462082615
798,-21.1530768640937,-22.24013066922,-22.1036919196308,-20.953337730735,-21.1447801634195
799,-21.6289435062417,-22.2864430142598,-22.1131000469059,-20.7133332843467,-20.3973416241032
800,-21.7056849964785,-21.9439582535582,-21.775301552543,-20.1919929471914,-19.5337403605093
801,-21.310797499636,-21.6660661052846,-21.0526644619385,-19.5698694641378,-19.341370810228
802,-20.6860229225998,-21.5344788917875,-20.2041429298784,-19.1060820853486,-19.84080925852
803,-20.2480550299084,-21.4226983848994,-19.6536842489494,-19.1023825974045,-20.6225171814809
804,-20.213206210458,-21.2620761892745,-19.618403772949,-19.6558451077423,-21.3196310642236
805,-20.3895076346946,-21.1053609628521,-19.8943411469771,-20.4495517455691,-21.6610243421479
806,-20.5335490436205,-21.0115340955837,-20.2342141932028,-21.1308782336663,-21.4363285456089
807,-20.3819682718558,-20.9676423571488,-20.4537782744458,-21.4683474172336,-20.8582489995879
808,-19.6644840741331,-20.9241864944294,-20.4020441439158,-21.2941665942209,-20.3521568536888
809,-18.4306898213533,-20.8412421784822,-20.0408531604026,-20.6350432144545,-20.0628357220802
810,-17.3158725665485,-20.6969457448207,-19.5381211479282,-19.8728283857551,-19.6183037520071
811,-16.9308630116653,-20.4593234249792,-19.0728453694881,-19.3692049338045,-18.689872130823
812,-17.221003397424,-20.0043297295878,-18.7404259197377,-19.0414982054158,-17.7020878062143
813,-17.8250539508258,-19.1689917519183,-18.5965778903865,-18.6053827937879,-17.4197143480147
814,-18.4292229202163,-18.051848255688,-18.6172701902853,-18.0317547932076,-18.0576726247403
815,-18.8013582624826,-17.186635040723,-18.6462224602651,-17.7177031273318,-18.9135471060208
816,-18.7711507852314,-17.0605437628358,-18.5388422695301,-18.0035491532053,-19.2946482729933
817,-18.5378356539524,-17.5623641923962,-18.3156144520885,-18.5672251346609,-19.1662601317011
818,-18.4500843628946,-18.3307400201685,-18.065407185737,-18.8156163534526,-18.767962921213
819,-18.5783370092063,-18.9963800618512,-17.8443016453107,-18.4751807773967,-18.3058217627501
820,-18.5716023826181,-19.1792638087617,-17.658459868363,-17.7569303135564,-17.9338380927722
821,-18.1267659718656,-18.6050539696598,-17.5231173295427,-16.9297887730134,-17.780395042615
822,-17.4472080214164,-17.6504442365576,-17.5342884421415,-16.3703526946676,-17.8438240966805
823,-16.9234806205751,-16.9308800401082,-17.8142705302366,-16.4879764966891,-18.0714000853045
824,-16.76738091428,-16.7506864045061,-18.2984323442646,-17.341834780202,-18.3232487824632
825,-16.9442656946624,-16.9854840728137,-18.6648652364982,-18.5091773881659,-18.3397103998113
826,-17.3769172901295,-17.4692420816316,-18.6425083170217,-19.5527707972633,-17.9409963033759
827,-17.8531735283406,-17.9786645011351,-18.3412663636123,-20.1481004720826,-17.4324331936773
828,-18.1196665756389,-18.2741671546766,-17.9981628784767,-20.0179612131913,-17.2751842564092
829,-18.0935505501582,-18.231531111459,-17.7561983036916,-19.2055046159916,-17.5940360135401
830,-17.9057038136498,-17.8711186496637,-17.6404190924661,-18.1552712374963,-18.0920977325433
831,-17.6993398199394,-17.2695244520513,-17.6550488018791,-17.2799761031434,-18.5035268456182
832,-17.6118405637564,-16.734805712069,-17.7386335061507,-16.7110541366979,-18.8462491723953
833,-17.7735726108342,-16.6370695362316,-17.8134527969783,-16.491728245444,-19.221540756556
834,-18.160327638626,-17.0815776735848,-17.9165719747172,-16.6082981368418,-19.6212378637602
835,-18.571413050651,-17.8711850985178,-18.216118207453,-16.9820978689554,-19.9121983954342
836,-18.8317121541448,-18.7790197618987,-18.7844099777912,-17.5081818588232,-19.9900418560745
837,-18.9216159549959,-19.5198136670401,-19.239006677194,-17.9811949125401,-19.9075493913244
838,-18.8665791609205,-19.8030834339977,-19.0916766907077,-18.1767884899034,-19.7577569967577
839,-18.7450928766273,-19.6080055893158,-18.3419963328849,-18.0862924102081,-19.5564958351136
840,-18.6908368480729,-19.1943674699799,-17.4971630296523,-17.9254740663141,-19.239255626464
841,-18.779064696639,-18.7582754064234,-16.9688469044643,-17.8674394041648,-18.7510595602134
842,-18.8428495553669,-18.1910359301484,-16.6954342801892,-17.8743497322411,-18.0896619759413
843,-18.6644402589786,-17.3200392281573,-16.50196757744,-17.8520203862751,-17.2720623390808
844,-18.2202660405285,-16.2180973891546,-16.2992324984213,-17.6223768407408,-16.4443383572934
845,-17.670935785955,-15.1908054944765,-16.079342594225,-16.9277829915148,-15.8749942133802
846,-17.1199370184787,-14.4897521065831,-15.820322818766,-15.6931478285762,-15.7144888785168
847,-16.4409246252719,-14.140966530401,-15.4384553502478,-14.5061773163163,-15.6746788753751
848,-15.4724886850711,-14.1139705333861,-14.8500797949658,-14.0581052954454,-15.3881098387988
849,-14.3436753903747,-14.2670713892214,-14.2195409496891,-14.2457131082236,-14.8193202130632
850,-13.4345859931507,-14.3624677091325,-13.9255223469108,-14.2791058589899,-14.2198283513597
851,-13.022826922865,-14.2616475396589,-14.1847178036665,-13.6702102453687,-13.7945483113973
852,-13.0302415276549,-14.1551760768167,-14.6708485785161,-12.9730201611677,-13.5683473018447
853,-13.311562519645,-14.2875888204364,-14.9724856830401,-12.9060093318185,-13.5329658079918
854,-13.7861729295899,-14.7180435198565,-15.0444860752866,-13.5011058846696,-13.7258299515059
855,-14.4243145278836,-15.3596180988333,-15.1301118715799,-14.2496303901416,-14.2202360841746
856,-15.1333117041469,-16.0460252618712,-15.3859030864813,-14.7663785179701,-14.9722164710281
857,-15.6344304044257,-16.392746120393,-15.6948480357922,-15.0658094862284,-15.5956463109419
858,-15.642510335992,-16.0201123726538,-15.8999526366031,-15.228777689304,-15.683176052836
859,-15.2368728522736,-15.1429826760438,-15.9684288614,-15.2622622465725,-15.3709006557363
860,-14.7580632384395,-14.4020976725466,-15.9564611373474,-15.1203873048012,-15.1841891418084
861,-14.4561549181641,-14.1846084976307,-15.8667595820978,-14.8206151313602,-15.4089088817672
862,-14.3300916027973,-14.1912148994401,-15.5573300826719,-14.5488106701179,-15.6833487391885
863,-14.3353286620786,-14.0415968132216,-14.8901560409233,-14.4911592027008,-15.576992022785
864,-14.3917566375067,-13.7052631327938,-14.0496388155895,-14.5170749993355,-15.079404805749
865,-14.3960876273354,-13.3797879675238,-13.4297037062396,-14.2898718453369,-14.4538750845631
866,-14.2539806110838,-13.1950924121703,-13.175774791047,-13.6487178607205,-13.8424822524364
867,-13.8931487749135,-13.1121897571482,-12.8383346298766,-12.8561435020007,-13.0901591038742
868,-13.2524070815689,-13.0570608681101,-11.9527941414906,-12.2083255694772,-12.0291065530484
869,-12.3529727443851,-12.8446025351088,-10.7900300866185,-11.7165009340576,-10.8047245851038
870,-11.2651651066122,-12.2250211339133,-10.0549420473868,-11.2233358438811,-9.74734827283028
871,-10.0961086131854,-11.1622172177045,-10.0399141322863,-10.6580558352944,-9.03020057130512
872,-9.03016730889223,-10.0783781918141,-10.1439687344317,-10.1395200917053,-8.48570402182536
873,-8.25091733218144,-9.40952680606146,-9.73736941798259,-9.78986552290778,-7.9418660546403
874,-7.84321776619148,-9.17633600090744,-8.98357702053161,-9.53683826405125,-7.58962403166296
875,-7.83780326391083,-9.17627206385177,-8.47076286662794,-9.20428601512553,-7.81273863950195
876,-8.15391405289331,-9.27863644455095,-8.46452814695931,-8.71741313909616,-8.66737184846742
877,-8.49591781863097,-9.49601371684292,-8.59790909112519,-8.19963150079145,-9.57173444185292
878,-8.58410370752304,-9.81995321285589,-8.4706705893123,-7.78325066819065,-9.93505121735087
879,-8.47003467021544,-9.93591789237277,-8.00254709655427,-7.48783171870894,-9.69012162724113
880,-8.36593557729706,-9.38479552262343,-7.2708056807146,-7.27851522586071,-9.02609089883792
881,-8.37653402756676,-8.1414211559202,-6.45227619227963,-7.1795465241254,-8.17150193863762
882,-8.4157075323545,-6.94503798708824,-5.89689288261137,-7.31970014491493,-7.42107903856512
883,-8.38649050978987,-6.49936478135724,-5.91789196251945,-7.7934412432697,-7.04467193992191
884,-8.25401523660978,-6.68405909557377,-6.43309827824944,-8.36793349501479,-7.08193476763379
885,-8.01162607811386,-7.01668440929947,-7.18586435183771,-8.66952168925304,-7.46858324695053
886,-7.6997658458798,-7.19021461393152,-7.95631175501667,-8.58946521606049,-8.00763430832896
887,-7.43389910403712,-7.18035500818126,-8.58452906183843,-8.44313010520657,-8.29090685413765
888,-7.31628732611548,-7.00403096427336,-8.927941427034,-8.51779799335209,-7.9804275437845
889,-7.31946197395648,-6.78170355047038,-8.92189649279978,-8.67053018957666,-7.3185814491651
890,-7.36264986976438,-6.67185768261994,-8.5335161955947,-8.58823306224682,-6.77362835730739
891,-7.29570081940773,-6.6593360646727,-7.75926586382397,-8.06320276598723,-6.48609103857811
892,-6.86787959365277,-6.47656794438521,-6.63811821862492,-7.04150177538811,-6.11948574772196
893,-5.93119422936007,-5.93268624217155,-5.27785026487681,-5.57243163692401,-5.40842270928371
894,-4.98296106665716,-5.39990927982972,-4.16799498139896,-4.23683841969868,-4.72088991762629
895,-4.74048810707429,-5.44179249558773,-3.92339449760371,-3.79472496057863,-4.64239246342041
896,-5.38351528645605,-6.12755659208415,-4.64512862400702,-4.48023187836886,-5.29528414746977
897,-6.38042002075302,-6.87229012286556,-5.75457023719949,-5.83169272906201,-6.18898122738768
898,-7.23406966480027,-7.1672094357215,-6.72332197163604,-7.38073349822225,-6.86664089423555
899,-7.88321676737059,-7.13668167251376,-7.52984254767833,-8.87376494875836,-7.26804156344642
900,-8.40751837932297,-7.10790115863092,-8.3147848065355,-10.1271987751938,-7.4634303720212
901,-8.84867169469609,-7.29200073840637,-9.12011112443957,-10.9575408897779,-7.56301058828113
902,-9.20254970001198,-7.76015714801158,-9.86878189545169,-11.181364512833,-7.72503555334698
903,-9.45278784337783,-8.53341253514176,-10.4709783865618,-10.6869343146029,-8.05927398885764
904,-9.53833866749644,-9.43639787127652,-10.8101099945138,-9.6993038644224,-8.43428154069558
905,-9.38504447790052,-10.2361158899882,-10.7617310859182,-8.54234265022836,-8.64784046606
906,-8.92746436108721,-10.7033348443516,-10.2128513087336,-7.53734040402963,-8.50979288903167
907,-8.33885188977738,-10.7121221360856,-9.36413037916239,-6.93460348751727,-8.16040933841959
908,-8.05450830606476,-10.2499508076451,-8.76056470371831,-6.9065100829331,-8.10271691409338
909,-8.37498955689649,-9.40782707249726,-8.80063342149596,-7.52140842855124,-8.69962563796185
910,-8.97535999571998,-8.68939633451934,-9.18985297477912,-8.42524948207626,-9.64412763122021
911,-9.38088659086432,-8.67663384906401,-9.465559130868,-9.16466284274166,-10.4617305739958
912,-9.468063373903,-9.24793775005497,-9.50297048083308,-9.56577522573581,-10.8918322056779
913,-9.46484140471613,-9.57767074633236,-9.51540968335173,-9.73439351175326,-10.8878612688507
914,-9.57525384950015,-9.11053222121087,-9.67013125847344,-9.78862493005841,-10.482388194953
915,-9.85449160823925,-8.43356912269991,-9.9036846832459,-9.84705513626066,-9.97299678932477
916,-10.3193642627802,-8.36914168091215,-10.1044267349964,-10.0261258299396,-9.7092147502007
917,-10.9264202247621,-9.04086548405206,-10.2887101113335,-10.3980417767884,-9.82660756726317
918,-11.5772438796722,-9.93506276005067,-10.5896256176982,-10.9946515413485,-10.2655892840362
919,-12.1599978092662,-10.6129979441688,-11.1173192898869,-11.7766533107687,-10.9409889360758
920,-12.523901438135,-10.9713940700402,-11.8890277844283,-12.4669292091417,-11.7046973813511
921,-12.5251795820112,-10.9909119882161,-12.8833650783608,-12.7564903171228,-12.398902325899
922,-12.2778550891801,-10.8614829005035,-13.7620436698898,-12.6534062929702,-12.9283382944913
923,-12.1101665565507,-10.9468944552537,-13.9235780355403,-12.4292526708577,-13.2497681530615
924,-12.2503380081581,-11.4639042233917,-13.1293140083125,-12.321461197415,-13.3984637872378
925,-12.5992575793245,-12.161224774571,-12.2801290932245,-12.437944588489,-13.6460950411782
926,-13.0041819249284,-12.719853348713,-12.4251475913292,-12.8536908229448,-14.2805335239529
927,-13.44426943135,-13.1403158556244,-13.593009449928,-13.5250494134723,-15.1655480257864
928,-13.9984920185029,-13.6649485047915,-15.0399585431329,-14.3185667401583,-15.8441290841632
929,-14.7086179215692,-14.4566841753401,-16.1853901712698,-15.1148224512591,-16.0910280687686
930,-15.5064965774561,-15.4418821791642,-16.9537039548526,-15.8394373113767,-16.3450764977785
931,-16.2989583668167,-16.4976291701379,-17.3540205943052,-16.434733260158,-17.0951786789529
932,-16.9145924204276,-17.3908959015687,-17.3698845305683,-16.9572506789423,-18.0152404755227
933,-17.1283520615512,-17.8132396459579,-16.9675615630873,-17.5418043729835,-18.218687541181
934,-16.8258214170829,-17.6396282700116,-16.2460537505804,-18.1524410345073,-17.2940297773752
935,-16.1719775568714,-17.2075557796969,-15.6372516400945,-18.3221640867767,-16.0459267361723
936,-15.3876617913396,-16.8926808739725,-15.5812172399125,-17.5923186942704,-15.3955277511129
937,-14.8379287702976,-16.7018129119824,-16.0366949882162,-16.3391571402378,-15.4746958135418
938,-14.9766985408594,-16.4113588956601,-16.6609953134209,-15.4606644559796,-15.9208309231359
939,-15.907642991701,-15.9901201082576,-17.1867300035943,-15.4659986566452,-16.4591631261236
940,-16.9390066774985,-15.85016410587,-17.527366945851,-15.9665251147561,-17.0308510837813
941,-17.3403410299373,-16.3845769280301,-17.6236206175058,-16.4699334025279,-17.5915274776685
942,-17.0785770232739,-17.1975444936206,-17.4397808527227,-16.6786549043654,-17.9467096188704
943,-16.5174118355324,-17.4468833288609,-16.9540418037874,-16.4073088168883,-17.817654001786
944,-15.937069204419,-16.7497448275724,-16.214476546731,-15.6531016299714,-17.1130813571982
945,-15.4372967880642,-15.6750499578989,-15.412003987215,-14.7846772475601,-16.1278188214047
946,-15.0901416826786,-14.8522384174299,-14.7370146923355,-14.1776725713378,-15.1882579724498
