"calage","c14age","c14sig","c14ageUpper","c14ageLower"
856,950.577047415821,10.8581411770311,928.869127743966,972.271666176533
857,956.031925936093,10.9375962241899,934.135332970751,977.868582213704
858,958.808433887912,10.8752658263383,937.128975689989,980.578935146169
859,958.907591878632,10.8768466104522,937.161748900917,980.673736673118
860,957.932222258312,11.0888429771064,935.794961544057,980.076615943297
861,957.098154936332,10.9023200081756,935.329796874538,978.932120519293
862,956.198507214125,10.945775899566,934.289864297236,978.074165061128
863,954.999834968138,10.8084909275873,933.297378087807,976.602023515298
864,953.612968641067,10.786018675994,932.135890356058,975.293910216405
865,952.292693088322,10.9336316024237,930.494934433088,974.184635210022
866,951.148355254988,10.70147164324,929.758651344644,972.614210516688
867,949.512443153911,10.9146954085174,927.855323025117,971.369761113333
868,946.704784874647,10.8324746626018,925.150699978204,968.490480990027
869,942.163141751279,10.8442618361393,920.530312664641,963.991987094953
870,935.607655333926,11.0312156326665,913.576040667839,957.709418521131
871,927.631865326756,10.7892175466804,906.057101784432,949.18699213686
872,920.864856421772,10.877645703839,899.140744867067,942.576261465477
873,917.737710401866,10.727527741322,896.279917965313,939.200511262386
874,918.135486624967,10.7171778088228,896.701842473151,939.588278582057
875,920.21695111063,10.8408558266544,898.555980777466,941.955099005412
876,922.585265791124,10.6405949970026,901.322204814014,943.914654236905
877,924.276240701839,10.8268142146456,902.616027543763,945.998726271056
878,924.409435752885,10.6689669740251,903.184945123795,945.89782772263
879,923.225733348391,10.7647207843922,901.749177654298,944.830595388338
880,921.277878295478,10.9575988678859,899.370369678195,943.253551779108
881,919.34362875527,10.7667855217372,897.81443523107,940.88080000095
882,918.313572572051,10.93799516328,896.497711257193,940.185436365187
883,918.900051411032,10.7245754053441,897.481079471089,940.409028565052
884,920.599812015813,10.825204688989,899.001534750213,942.277782536019
885,922.286987734048,10.9210569544872,900.494574014528,944.129809478901
886,923.332078359421,10.7371299881877,901.8392233896,944.865191638751
887,923.857950907821,10.9645092803837,901.973581356811,945.829090446504
888,924.053279547186,10.8219141124315,902.430279602576,945.718002653742
889,924.164596774419,10.8912203530021,902.397224996178,945.914634648709
890,924.374065355529,10.9939021447332,902.370269549443,946.346908740457
891,924.04509206484,10.6476249070764,902.765318809657,945.33162213795
892,921.122931245346,10.5747870288299,899.974800755334,942.28439965605
893,914.442586008667,10.1923770880188,894.048533552893,934.857493051717
894,907.570201234276,10.1999576374346,887.177558644245,927.959637572859
895,905.685110625525,10.2768254794349,885.203872980192,926.249976974082
896,910.378851030218,10.1073661104659,890.111588825844,930.659515928417
897,918.516934124264,10.2805629715968,897.986428489618,939.117586980468
898,926.959726832075,10.1316808975122,906.732591937456,947.29376900571
899,934.284467771026,10.2934760871757,913.735706271052,954.884259558528
900,939.737637051623,10.3717270214728,918.986977218695,960.538029549653
901,943.446426892544,10.3695327702675,922.742675795756,964.218242491297
902,946.588788051635,10.860761797502,924.924839987743,968.342716890034
903,950.141130213858,10.9696338087342,928.224961901717,972.117534219146
904,953.520677764674,11.0143985975126,931.395569746293,975.564783027238
905,955.811226364947,11.3430609684601,933.162794350072,978.58283948644
906,956.031535226501,11.0848609798025,933.926172906368,978.176614829359
907,954.600052483599,10.6573755284482,933.295617255466,975.976080620246
908,953.435861566004,10.6556592646059,932.094130708116,974.753994661039
909,954.185849521345,10.3437694967846,933.545567904388,974.804411700716
910,956.49199571229,10.3980367599439,935.678804922609,977.253646222114
911,959.896465540088,10.3371353742714,939.283334434497,980.63371201952
912,963.529456368806,10.117645695188,943.275616711421,983.729789116785
913,966.492559978979,10.2565714605279,946.031246392993,987.043548839499
914,968.235760880172,10.1055720812783,947.942673541855,988.515891628831
915,970.170514320547,10.293209899274,949.622653820855,990.726495911672
916,973.812758649699,10.2606118312902,953.264963107579,994.362863972628
917,979.244403556934,10.0699916851934,959.107341982002,999.385168219357
918,984.946581112141,10.2331592015953,964.519308080152,1005.39812464474
919,989.793981090962,10.0814313586637,969.617670899432,1009.95807554073
920,993.848864112622,10.3399360709973,973.183818060509,1014.61233271859
921,997.524309571989,10.3826424373588,976.722498208804,1018.27758730496
922,1000.64844859966,10.2545856015703,980.166259323949,1021.23558532925
923,1002.58894714701,10.3831676967839,981.840976022612,1023.40993190642
924,1003.41485735896,10.1889321589939,983.074329061175,1023.8014642765
925,1004.93148969708,10.4022048291506,984.118150487774,1025.85848672959
926,1009.23310193436,10.3203715626402,988.6027909803,1029.86328256252
927,1016.19386127409,10.1897944723906,995.826114855864,1036.60523995169
928,1024.20434518282,10.4000905154926,1003.41591036491,1045.05068223288
929,1031.74556580479,10.2057022224357,1011.34241095573,1052.22097558927
930,1038.1413866187,10.254596868251,1017.69393695492,1058.70728454374
931,1042.9246090112,10.1212479571377,1022.73017126835,1063.24232115428
932,1045.80329051052,9.98380810411544,1025.86636670465,1065.76146728184
933,1046.77499130698,10.0968861417123,1026.54170808579,1066.96663467603
934,1045.96575953873,9.9374069752327,1026.08811622162,1065.81116448604
935,1044.36559988718,10.2263880400211,1023.92074191015,1064.83945952993
936,1042.96647453496,10.2364987998368,1022.45693920772,1063.44996969086
937,1042.73996445808,10.2424931387004,1022.23814086805,1063.19270614215
938,1044.74324124308,10.3613624721305,1024.00069762168,1065.51130280382
939,1049.09734484048,10.1742620680582,1028.76617373279,1069.52320197946
940,1053.77868681942,10.5098268429423,1032.76553625862,1074.81947766976
941,1056.67836255534,10.5943661990544,1035.491062147,1077.96120272562
942,1056.93051664016,10.7299568454148,1035.38649631126,1078.47704069671
943,1054.67103963426,10.8270696274314,1032.97161512108,1076.32880495091
944,1050.27255175763,10.47023193258,1029.27246997014,1071.23697172428
945,1044.69478076417,10.5666341176019,1023.55922202159,1065.80248205706
946,1039.03785196851,10.431003219673,1018.25649904694,1059.96833458137
947,1034.40567726794,10.4149484261257,1013.65631004617,1055.26767491591
948,1031.93943954391,10.5808111264166,1010.80150460736,1053.1867496957
949,1031.60619801601,10.5280212900381,1010.56746852369,1052.6909752069
950,1031.33864346324,10.8380419076737,1009.73256867637,1053.10642388394
951,1029.13243873735,10.7843999574024,1007.6433981927,1050.78660230222
952,1025.27332743423,10.8658221295819,1003.62682529423,1046.99758734789
953,1020.98335037151,11.0103181895511,998.998518424905,1042.95243196046
954,1016.77939724658,10.8029653930979,995.136578990622,1038.36028192504
955,1011.8121122366,11.3604458336727,989.06525579847,1034.51273251557
956,1005.25524827361,12.7573995460082,979.496013238959,1030.34918683792
957,1034.88350596357,14.2752208586556,1008.53216383212,1065.22251500935
958,1108.34880675085,11.7970959765888,1084.97879150963,1132.18178279627
959,1102.25514398606,10.7687466045869,1080.77284075746,1123.89088862056
960,1097.98100727485,10.6650210428658,1076.58098391419,1119.29956047007
961,1095.83112744354,10.3500640661336,1075.12227971256,1116.45132606785
962,1095.11470213684,10.1740048043718,1074.85357046303,1115.50953249493
963,1094.90363268015,10.1314463058496,1074.63500423815,1115.14233048285
964,1094.62763327533,9.9883037470378,1074.69636071384,1114.65519738351
965,1094.56365358475,10.1850924518629,1074.16899347345,1114.96159574834
966,1094.81685839883,10.0686872388054,1074.68521379992,1114.94450938723
967,1094.40696973019,10.1856090495976,1074.08374585986,1114.81630866831
968,1092.04835962543,10.2336799461811,1071.63796762118,1112.53835533779
969,1088.25409302642,10.1063271134327,1068.0374119533,1108.46574236632
970,1085.81464289951,10.3528514327995,1065.08022980758,1106.5798894918
971,1087.14081290022,10.2441443593544,1066.63916660669,1107.59813420195
972,1091.632111567,10.351881901158,1070.9653789598,1112.39204657362
973,1097.99560781308,10.3695300165925,1077.26429235805,1118.74918208043
974,1104.8769584484,10.1910057149255,1084.46714930195,1125.19649404952
