"calage","c14age","c14sig","c14ageUpper","c14ageLower"
508,467.305275809324,12.013615964842,443.365972748774,491.310569206623
509,464.136150164192,10.1821151442571,443.850358966976,484.648369542331
510,462.111578583817,10.0271778153007,442.040028658405,482.15462171487
511,461.919152348618,10.2054017421816,441.651058243772,482.29493961357
512,463.988020509978,10.0229982216308,443.833725544281,484.073510936994
513,467.998000732445,10.1772615080385,447.718860341416,488.297923976526
514,473.30659232317,10.0600995124142,453.170159767909,493.389373731083
515,479.187324578151,9.98688083989491,459.274788826792,499.142990533077
516,484.479861782898,10.0879467422877,464.242848750049,504.514846610466
517,488.454973650865,10.057736975805,468.328261972161,508.5286945628
518,490.733361971925,10.5196738528251,469.648157151153,511.812828500297
519,491.16410218731,10.7644785874426,469.503023880933,512.70788998674
520,490.177439282742,10.9882875057724,468.36040003026,512.0612436857
521,488.276387385006,11.16008326296,465.93991370101,510.592244032728
522,486.536244245891,10.8408317623795,464.897090397168,508.296850288809
523,486.549703231743,10.8397306586165,464.994113682711,508.263168715148
524,489.521599150482,10.6455821586456,468.271824327816,510.891390041012
525,495.290317338928,10.7478423173541,473.838589546329,516.839543121027
526,502.63963918361,10.9770170723332,480.672274444122,524.45531544959
527,510.520563162511,10.7801207668937,488.885735748347,532.149140502796
528,517.738311882091,10.9494036980038,495.698422547847,539.626740523789
529,523.47995880748,10.6267995738479,502.285496910309,544.75442172327
530,527.140632272134,10.3308250115769,506.422571825271,547.765989060295
531,528.399027613531,10.29546304109,507.706833164749,548.962056418002
532,527.710034350511,10.039616172804,507.655669577913,547.857273036937
533,526.129487239241,10.2076223308159,505.722700885728,546.698902410791
534,525.065158918064,10.0310554377153,504.915389429463,545.092104473912
535,524.525404218586,10.0248585735808,504.478831376854,544.783962927838
536,524.393279092111,10.0320453204987,504.324049085984,544.424693774873
537,524.745151378613,10.0453904200546,504.611249362342,544.88229664478
538,525.958934762561,10.438689246058,505.009218471694,546.794912192566
539,528.316671303491,10.6366239067258,507.070251248861,549.592756232393
540,531.872076174515,11.0117986912347,509.951547516354,553.883605750586
541,536.187630982183,11.1797094641014,513.718883324947,558.533990949375
